model,series_id,category,strategy,sMAPE,MAPE,RMSE,MSE,MAE,MASE
nbeats,T54,yearly,from_scratch,46.657682126805405,37.80837485923198,3075.72226560396,9460067.455131955,3053.1168782552086,4.667303949025773
nbeats,T55,yearly,pretrain_finetune,22.83405157450437,20.6035666867367,745.8421369903278,556280.4933102989,604.2548388671875,1.2575542952490897
nbeats,T55,yearly,from_scratch,33.415291633922315,43.84519365443194,1427.031837052486,2036419.863961393,1187.5949348958336,2.471581550251474
nbeats,T59,yearly,pretrain_finetune,26.5526964675691,23.207697588157423,1608.025777666542,2585746.901640087,1508.4026204427084,5.688683708944785
nbeats,T59,yearly,from_scratch,34.16577362676587,29.02745578413604,1934.908660843152,3743871.5258058384,1864.0689208984377,7.030018616351235
nbeats,T82,yearly,pretrain_finetune,22.93790059790425,27.64526393318081,644.774891354377,415734.6605210488,547.433642578125,1.878236303382324
nbeats,T82,yearly,from_scratch,21.27313229629323,21.90994345745025,502.7812430522166,252788.9783651321,477.9271036783855,1.6397604507308023
nbeats,T117,yearly,pretrain_finetune,63.187286253342144,46.769782290570646,4767.87886938904,22732668.91316651,4299.18496907552,5.797235117572559
nbeats,T117,yearly,from_scratch,67.33775225458872,50.05283608965504,4834.477217461249,23372169.96615186,4518.635620117188,6.093153304378671
nbeats,T126,yearly,pretrain_finetune,75.07372917248605,52.46385066788197,4363.991748503413,19044423.981005877,3671.068017578125,11.670428735606489
nbeats,T126,yearly,from_scratch,66.59572836117489,49.31976565059426,3621.034965022186,13111894.217913223,3262.5347330729164,10.371689905350037
nbeats,T237,yearly,pretrain_finetune,19.97876923663726,23.0270842728652,722.9294346684636,522626.9675100644,628.861083984375,1.148236286390736
nbeats,T237,yearly,from_scratch,24.09345465671342,28.383318328574,858.3931203721434,736838.749102225,771.2733968098959,1.4082666641317685
nbeats,T259,yearly,pretrain_finetune,7.015113369877117,6.760361209952989,385.110666327417,148310.2253191471,370.39501953125,4.021934382422803
nbeats,T259,yearly,from_scratch,8.168246877403217,7.733363377925981,488.83650340847646,238961.1270646254,419.4248046875,4.554324312860536
nbeats,T269,yearly,pretrain_finetune,17.72456713277687,16.145413948389578,1016.40238046819,1033073.799021403,959.9656575520834,7.04561950496942
