model,series_id,category,strategy,sMAPE,MAPE,RMSE,MSE,MAE,MASE
timesnet,Q20145,quarterly,pretrain_finetune,39.50697578579752,32.55557694158223,4309.8853442286245,18575111.68039669,4091.7065795898434,3.9262620213124704
timesnet,Q20145,quarterly,from_scratch,27.78233933155967,23.814252717344356,3357.815535277241,11274925.168949183,3030.469213867187,2.907934855474437
timesnet,Q20586,quarterly,pretrain_finetune,17.69325867214265,18.15605237177294,436.2439658618249,190308.797750853,394.3246765136719,0.5319822284147601
timesnet,Q20586,quarterly,from_scratch,70.8805369187471,131.4573927811829,2836.844721601024,8047687.974475592,2504.2651977539062,3.3784966039183764
timesnet,Q22237,quarterly,pretrain_finetune,4.8352711526824,4.69169996226295,252.51302858545847,63762.82960540056,223.41748046875,0.4380365493863842
timesnet,Q22237,quarterly,from_scratch,4.789383704443799,4.706772198636845,268.538610073893,72112.98510041833,222.04095458984372,0.4353377066419755
timesnet,Q23398,quarterly,pretrain_finetune,3.172549498208632,3.113225735693223,36.5465829101521,1335.652722408622,33.19732666015625,0.3751380921877629
timesnet,Q23398,quarterly,from_scratch,3.8341859289666775,3.751601429491757,43.00972518959706,1849.83646088466,39.97119140625,0.451684457610538
dlinear,Q2061,quarterly,from_scratch,32.03456634036542,27.442958288059806,998.8080300506035,997617.4808935672,975.6392211914062,8.323487956168584
dlinear,Q2140,quarterly,from_scratch,5.210777417197075,5.342771941806347,65.55783809969371,4297.830136305653,55.70054626464844,0.4657021970427767
dlinear,Q2259,quarterly,from_scratch,4.53527407952181,4.404283421751439,64.83818457304675,4203.990178728476,55.96650695800781,2.2791790163894583
dlinear,Q3074,quarterly,from_scratch,40.080877589684484,51.29412244797484,2422.539501300354,5868697.635360569,2353.5971069335938,2.281910668023058
dlinear,Q4380,quarterly,from_scratch,86.2282893411052,56.80818984451541,11538.584418209794,133138930.37615383,10784.392852783203,6.307309589663888
dlinear,Q4832,quarterly,from_scratch,119.30998937119806,72.71056725249983,3722.486569202752,13856906.257894874,3588.4717620849606,4.037018921917884
dlinear,Q8897,quarterly,from_scratch,15.018902304394539,15.11577792299867,1223.0738520803793,1495909.6476427377,1126.2809448242188,2.962117747913206
