model,series_id,category,strategy,sMAPE,MAPE,RMSE,MSE,MAE,MASE
timesnet,M30903,monthly,from_scratch,9.628999634840712,10.131236262980897,577.4468710673725,333444.8889054987,534.2839626736111,2.2147897880317418
timesnet,M31402,monthly,pretrain_finetune,19.28307498679038,22.13971354191354,1548.0629127091674,2396498.7817055914,1342.3857964409722,1.6722430779700244
timesnet,M31402,monthly,from_scratch,10.663557291143748,11.420655917912573,972.6726850787975,946092.1522983975,695.33984375,0.8662019842809219
timesnet,M33459,monthly,pretrain_finetune,8.966328471643319,9.586112541409138,762.4348775303661,581306.9424747443,638.4870800086806,0.6763851887888876
timesnet,M33459,monthly,from_scratch,10.688881672011059,10.405420582376895,939.8265417099235,883273.9285024345,797.0903172569444,0.8444024970909402
timesnet,M34429,monthly,pretrain_finetune,7.350153630707325,7.821331916224722,206.4820798936796,42634.84931721989,156.89515353732637,0.2213455254477996
timesnet,M34429,monthly,from_scratch,8.798226374096949,9.074112238726865,216.14072286634178,46716.812081184755,190.43498643663193,0.26866306056058425
timesnet,M35304,monthly,pretrain_finetune,18.57911881829292,16.813884113767475,2921.5004876973653,8535165.099615945,2650.0860460069443,1.8627124563498658
timesnet,M35304,monthly,from_scratch,26.274953457455684,22.21858797455448,5457.810348705741,29787693.802439477,3901.8038194444443,2.742529280384583
timesnet,M36523,monthly,pretrain_finetune,4.223197466859953,4.116360165002768,83.58377707288876,6986.247789770365,74.68333604600694,0.707394549304173
timesnet,M36523,monthly,from_scratch,5.273360192620561,5.10436922072285,104.89437501159037,11002.829909072154,92.71341281467014,0.8781739855874036
timesnet,M37129,monthly,pretrain_finetune,2.7189030131566247,2.7745149977505585,77.02383925152188,5932.671813044283,61.917399088541664,0.41210056310651527
timesnet,M37129,monthly,from_scratch,8.062550098004579,8.449055966306634,204.06750783661113,41643.54775464535,191.35202365451389,1.2735721761637984
timesnet,M37512,monthly,pretrain_finetune,0.674559844373391,0.677483527892054,94.08747631813925,8852.453199916416,67.89670138888889,0.17753396837369195
timesnet,M37512,monthly,from_scratch,1.2024150514187346,1.210935473480693,131.73505594616,17354.124965137904,121.63237847222223,0.31804017560768
timesnet,M37721,monthly,pretrain_finetune,2.273068302130958,2.283638941327968,27.77190994373684,771.2789819230293,24.714248318142356,0.7702556772704033
timesnet,M37721,monthly,from_scratch,2.9487949629608337,3.008036472800642,39.525179845407685,1562.2398418118219,32.29024386935761,1.0063726535660227
timesnet,M39491,monthly,pretrain_finetune,2.1401454520033485,2.107429396296372,39.93671335665566,1594.9410737316784,31.611858452690953,0.38354392716875035
timesnet,M39491,monthly,from_scratch,2.368437325303887,2.4084039985700563,41.98063267613555,1762.37351988862,35.579905870225716,0.4316879011141843
timesnet,M40299,monthly,pretrain_finetune,15.387347461137047,16.87326117836025,672.573751448471,452355.45113746956,634.2801974826388,0.6797941726806757
timesnet,M40299,monthly,from_scratch,26.77966543271201,31.726723877319564,1278.589007551506,1634789.8502315453,1190.9305067274306,1.2763879776699338
timesnet,M41193,monthly,pretrain_finetune,8.690575024078512,9.148295744128896,187.7511799732063,35250.505581331294,175.6616414388021,0.904569914385858
timesnet,M41193,monthly,from_scratch,8.209862966305666,8.61025159149817,176.191255903151,31043.358656729637,165.71908230251736,0.8533706895976808
timesnet,M44480,monthly,pretrain_finetune,8.631629500421848,9.214593118860561,286.60968517617283,82145.11163678492,244.41940315538193,0.6244135650202778
timesnet,M44480,monthly,from_scratch,9.13127377572645,9.776366942994795,302.9349779346833,91769.60085628703,260.1111213628472,0.6645008967980588
timesnet,M46813,monthly,pretrain_finetune,29.534570734543458,25.271360040907286,501.6107828789018,251613.37750038473,387.3337042914497,0.8405397442095626
timesnet,M46813,monthly,from_scratch,28.40551869161746,26.000106130910705,460.9209848668373,212448.15429061523,368.8627332899306,0.8004565160553793
autoformer,M4124,monthly,pretrain_finetune,32.885958959926036,33.0947056297373,4999.772512286467,24997725.17461533,3952.3408203125,0.9575926320045195
autoformer,M4124,monthly,from_scratch,33.72793029856719,31.543437338983317,4827.363672781136,23303440.02928698,3909.062310112847,0.9471069010477334
autoformer,M4282,monthly,pretrain_finetune,10.105556559914037,9.540464746166547,477.54234210400415,228046.6885021777,420.5599482769097,1.2054231042271704
autoformer,M4282,monthly,from_scratch,7.367664013676831,7.1695616329621155,365.42381978279246,133534.56806464677,304.6397654947916,0.8731687677305401
autoformer,M4519,monthly,pretrain_finetune,36.35006632348132,27.965889243665863,5384.745182885835,28995480.6846122,3680.3319390190977,1.3840780828674293
autoformer,M4519,monthly,from_scratch,38.45131742662555,31.4969109528679,4863.348268322126,23652156.378991824,3701.592654079862,1.3920736903912267
autoformer,M6148,monthly,pretrain_finetune,39.048291439008075,51.00857909050798,3775.4761220116343,14254219.947880007,3485.8889431423613,2.835478526224567
autoformer,M6148,monthly,from_scratch,60.689799464952884,92.97243611691256,6713.58527910316,45072227.29979066,6382.119368489583,5.191319263556661
autoformer,M8762,monthly,pretrain_finetune,28.341154760283725,34.761292763133724,438.69982625658804,192457.53755756054,394.9770779079861,0.8063643782505446
autoformer,M8762,monthly,from_scratch,37.42138750034598,48.48588350110868,618.7246073269492,382820.13971188746,565.7994995117188,1.1551064280862453
autoformer,M9667,monthly,pretrain_finetune,44.371946685786114,61.96357725027053,400.21119244300144,160168.9985566491,356.59918212890625,1.3789791981918356
autoformer,M9667,monthly,from_scratch,54.31646905865421,78.31994855513365,505.44062606703545,255470.22647903673,479.3214416503906,1.8535496725964902
autoformer,M17796,monthly,pretrain_finetune,17.656327787155863,19.995875957069806,106.8463317499001,11416.138608409712,93.22962782118056,0.26036691748198393
autoformer,M17796,monthly,from_scratch,63.07261978481612,107.79770074459219,559.0281863994969,312512.5131891107,487.65807766384546,1.3619064393355802
autoformer,M19315,monthly,pretrain_finetune,32.2682955657935,41.866131791100884,917.0338216163326,840951.0299882558,790.6317274305555,0.9141178187330966
